id	station	city
87574327	Gare de Veuves-Monteaux	Veuzain-Sur-Loire
87574335	Gare de Limeray	Limeray
87574343	Gare de Amboise	Amboise
87574368	Gare de Noizay	Noizay
87574434	Gare de Veretz-Montlouis	Montlouis-Sur-Loire
87574442	Gare de Azay-sur-Cher	Montlouis-Sur-Loire
87574459	Gare de St-Martin-le-Beau	Saint-Martin-Le-Beau
87574475	Gare de Bléré-la-Croix	La Croix-En-Touraine
87574491	Gare de Chenonceaux	Chenonceaux
87574509	Gare de Cloyes	Cloyes-Les-Trois-Rivieres
87574533	Gare de Fréteval-Morée	Freteval
87574541	Gare de Pézou	Pezou
87574558	Gare de Vendôme	Vendome
87574640	Gare de St-Amand-de-Vendôme	Saint-Amand-Longpre
87574665	Gare de Château-Renault	Chateau-Renault
87574681	Gare de Monnaie	Monnaie
87574699	Gare de Notre-Dame-d'Oé	Notre-Dame-D'Oe
87574848	Gare de Chissay-en-Touraine	Chissay-En-Touraine
87574855	Gare de Montrichard	Montrichard Val De Cher
87574897	Gare de St-Aignan-Noyers	Noyers-Sur-Cher
87575001	Gare de Poitiers	Poitiers
87575035	Gare de Monts (Indre-et-Loire)	Monts
87575043	Gare de Villeperdue	Villeperdue
87575050	Gare de Ste-Maure-Noyant	Noyant-De-Touraine
87575068	Gare de Maillé	Maille
87575076	Gare de Port-de-Piles	La Celle-Saint-Avant
87575118	Gare de Les Ormes-sur-Vienne	Les Ormes
87575126	Gare de Dangé	Dange-Saint-Romain
87575134	Gare de Ingrandes-sur-Vienne	Ingrandes
87575142	Gare de Chatellerault	Chatellerault
87575167	Gare de Nerpuy	Naintre
87575175	Gare de Naintré-les-Barres	Naintre
87575183	Gare de La Tricherie	Beaumont Saint-Cyr
87575191	Gare de Dissay (Vienne)	Dissay
87575217	Gare de Jaunay-Clan	Jaunay-Marigny
87575225	Gare de Chasseneuil (Vienne)	Chasseneuil-Du-Poitou
87575274	Gare de Ligugé	Liguge
87575290	Gare de Vivonne	Vivonne
87575332	Gare de Anché-Voulon	Anche
87575357	Gare de Epanvilliers	Blanzay
87575365	Gare de St-Saviol	Saint-Saviol
87575480	Gare de Montmorillon	Montmorillon
87575498	Gare de Lathus	Lathus-Saint-Remy
87575704	Gare de Mignaloux-Nouaillé	Mignaloux-Beauvoir
87575845	Gare de Lussac-les-Châteaux	Lussac-Les-Chateaux
87576009	Gare de Vierzon	Vierzon
87576025	Gare de Romorantin-Blanc-Argent	Romorantin-Lanthenay
87576082	Gare de La Ferté-Imbault	La Ferte-Imbault
87576090	Gare de Vierzon-Forges	Vierzon
87576108	Gare de Foëcy	Foecy
87576116	Gare de Mehun-sur-Yèvre	Mehun-Sur-Yevre
87576132	Gare de Marmagne	Marmagne
87576140	Gare de Selles-St-Denis	Selles-Saint-Denis
87576157	Gare de Loreux	Loreux
87576165	Gare de Villeherviers	Villeherviers
87576173	Gare de Faubourg-d'Orléans	Romorantin-Lanthenay
87576181	Gare de Les Quatre-Roues	Pruniers-En-Sologne
87576199	Gare de Pruniers	Gievres
87576207	Gare de Bourges	Bourges
87576215	Gare de Valençay	Valencay
87576223	Gare de Chabris	Chabris
87576231	Gare de Varennes-sur-Fouzon	Val-Fouzon
87576272	Gare de St-Florent-sur-Cher	Saint-Florent-Sur-Cher
87576280	Gare de Lunery	Lunery
87576298	Gare de Châteauneuf-sur-Cher	Chateauneuf-Sur-Cher
87576306	Gare de Bigny	Vallenay
87576322	Gare de St-Amand-Montrond-Orval	Orval
87576348	Gare de Urçay	La Perche
87576363	Luçay-le-Male	Lucay-Le-Male
87576405	Gare de St-Germain-du-Puy	Saint-Germain-Du-Puy
87576439	Gare de Avord	Avord
87576447	Gare de Bengy	Bengy-Sur-Craon
87576454	Gare de Nérondes	Nerondes
87576470	Gare de La Guerche-sur-l'Aubois	La Guerche-Sur-L'Aubois
87576728	Gare de Mennetou-sur-Cher	Mennetou-Sur-Cher
87576868	Gare de Selles-sur-Cher	Selles-Sur-Cher
87576876	Gare de Gièvres	Gievres
87576884	Gare de Villefranche-sur-Cher	Villefranche-Sur-Cher
87577403	Gare de Iteuil (Centre)	Iteuil
87580340	Gare de Arenc-Euroméditerranée	Marseille-Arenc-Euroméditerranée
87581009	Gare de Bordeaux-St-Jean	Bordeaux
87581181	Gare de Ludon	Ludon-Medoc
87581199	Gare de Macau	Macau
87581215	Gare de Margaux	Margaux-Cantenac
87581231	Gare de Moulis-Listrac	Moulis-En-Medoc
87581256	Gare de Pauillac	Pauillac
87581314	Gare de Lesparre	Lesparre-Medoc
87581371	Gare de Soulac-sur-Mer	Soulac-Sur-Mer
87581389	Gare de Le-Verdon	Le Verdon-Sur-Mer
87581538	Gare de Caudéran-Mérignac	Bordeaux
87581595	Gare de Cenon	Cenon
87581710	Gare de Parempuyre	Parempuyre
87581728	Gare de Blanquefort	Blanquefort
87581736	Gare de Bruges	Bruges
87581751	Gare de Pessac	Pessac
87581793	Gare de Alouette-France	Pessac
87581801	Gare de Bègles	Begles
87581835	Gare de Villenave-d'Ornon	Villenave-D'Ornon
87581850	Gare de Bassens	Bassens
87582403	Gare de Gazinet-Cestas	Cestas
87582445	Gare de Marcheprime	Marcheprime
87582478	Gare de Biganos-Facture	Biganos
87582536	Gare de Ychoux	Ychoux
87582551	Gare de Labouheyre	Labouheyre
87582601	Gare de Le Teich	Le Teich
87582619	Gare de Gujan-Mestras	Gujan-Mestras
87582635	Gare de La Hume	Gujan-Mestras
87582643	Gare de La Teste	La Teste-De-Buch
87582668	Gare de Arcachon	Arcachon
87582684	Gare de Cadaujac	Cadaujac
87582692	Gare de St-Médard-d'Eyrans	Saint-Medard-D'Eyrans
87582700	Gare de Beautiran	Beautiran
87582718	Gare de Portets	Portets
87582726	Gare de Arbanats	Arbanats
87582734	Gare de Podensac	Podensac
87582742	Gare de Cérons	Cerons
87582759	Gare de Barsac	Barsac
87582767	Gare de Preignac	Preignac
87582775	Gare de Langon	Langon
87582825	Gare de St-Macaire	Saint-Macaire
87582833	Gare de St-Pierre-d'Aurillac	Saint-Pierre-D'Aurillac
87582841	Gare de Caudrot	Caudrot
87582858	Gare de Gironde	Gironde-Sur-Dropt
87582866	Gare de La Réole	La Reole
87582882	Gare de Lamothe-Landerron	Lamothe-Landerron
87583005	Gare de Angoulême	Angouleme
87583674	Gare de Montmoreau	Montmoreau
87583690	Gare de Chalais	Chalais
87583823	Gare de Luxé	Luxe
87583849	Gare de Ruffec (Charente)	Ruffec
87584052	Gare de Libourne	Libourne
87584102	Gare de St-Emilion	Saint-Emilion
87584136	Gare de Castillon	Castillon-La-Bataille
87584151	Gare de Lamothe-Montravel	Lamothe-Montravel
87584177	Gare de Velines	Velines
87584193	Gare de Ste-Foy-la-Grande	Pineuilh
87584201	Gare de St-Antoine-de-Breuilh	Saint-Antoine-De-Breuilh
87584235	Gare de Gardonne	Gardonne
87584243	Gare de Lamonzie-St-Martin	Lamonzie-Saint-Martin
87584268	Gare de Bergerac	Bergerac
87584425	Gare de Couze	Lalinde
87584441	Gare de Lalinde	Lalinde
87584466	Gare de Mauzac	Mauzac-Et-Grand-Castang
87584474	Gare de Trémolat	Tremolat
87584508	Gare de St-Denis-de-Pile	Saint-Denis-De-Pile
87584516	Gare de Coutras	Coutras
87584532	Gare de Les Eglisottes	Les Eglisottes-Et-Chalaures
87584540	Gare de St-Aigulin-la-Roche-Cha	Saint-Aigulin
87584607	Gare de St-Médard-de-Guizières	Saint-Medard-De-Guizieres
87584615	Gare de St-Seurin-sur-l'Isle	Saint-Seurin-Sur-L'Isle
87584714	Gare de Vayres	Vayres
87584722	Gare de St-Sulpice-Izon	Saint-Sulpice-Et-Cameyrac
87584730	Gare de St-Loubès	Saint-Loubes
87584755	Gare de La Gorp	Ambares-Et-Lagrave
87586008	Gare de Agen	Agen
87586107	Gare de Port-Ste-Marie	Port-Sainte-Marie
87586404	Gare de Pont-du-Casse	Pont-Du-Casse
87586412	Gare de Laroque	Laroque-Timbaut
87586438	Gare de Penne (Lot-et-Garonne)	Penne-D'Agenais
87586446	Gare de Trentels-Ladignac	Trentels
87586453	Gare de Monsempron-Libos	Monsempron-Libos
87586479	Gare de Ste-Bazeille	Sainte-Bazeille
87586495	Gare de Sauveterre-la-Lémance	Sauveterre-La-Lemance
87586545	Gare de Marmande	Marmande
87586651	Gare de Tonneins	Tonneins
87586693	Gare de Aiguillon (Lot et Gar)	Aiguillon
87590331	Gare de Haluchère-Batignolles	Nantes
87590349	Gare de Babinière	La Chapelle-Sur-Erdre
87590356	Gare de Erdre-Active	La Chapelle-Sur-Erdre
87590364	Gare de La-Chapelle-Aulnay	La Chapelle-Sur-Erdre
87590372	Gare de Châteaubriant-TT	Chateaubriant
87590828	Gare de Sucé-Sur-Erdre	Suce-Sur-Erdre
87592006	Gare de Limoges-Bénédictins	Limoges
87592022	Gare de Limoges-Montjovis	Limoges
87592048	Gare de Les Bardys	Saint-Priest-Taurion
87592055	Gare de St-Priest-Taurion	Saint-Priest-Taurion
87592063	Gare de Brignac	Royeres
87592071	Gare de St-Léonard-de-Noblat-S	Saint-Leonard-De-Noblat
87592097	Gare de St-Denis-des-Murs	Saint-Denis-Des-Murs
87592105	Gare de Châteauneuf-Bujaleuf	Neuvic-Entier
87592121	Gare de Eymoutiers-Vassiviere	Eymoutiers
87592147	Gare de Lacelle-Corrèze	Lacelle
87592162	Gare de Bugeat	Bugeat
87592170	Gare de Perols	Perols-Sur-Vezere
87592246	Gare de Solignac-le-Vigen	Le Vigen
87592253	Gare de Pierre-Buffière	Pierre-Buffiere
87592279	Gare de Magnac-Vicq	Vicq-Sur-Breuilh
87592287	Gare de St-Germain-les-Belles	Saint-Germain-Les-Belles
87592295	Gare de La-Porcherie-Gare	La Porcherie
87592311	Gare de Ambazac	Ambazac
87592337	Gare de La Jonchère	La Jonchere-Saint-Maurice
87592345	Gare de St-Sulpice-Laurière	Saint-Sulpice-Lauriere
87592352	Gare de Bersac	Bersac-Sur-Rivalier
87592360	Gare de Fromental	Fromental
87592378	Gare de La Souterraine	La Souterraine
87592410	Gare de Nieul	Nieul
87592428	Gare de Peyrilhac-St-Jouvent	Peyrilhac
87592444	Gare de Nantiat	Nantiat
87592485	Gare de Bellac	Bellac
87592493	Gare de St-Sébastien	Saint-Sebastien
87592501	Gare de La Coquille	La Coquille
87592543	Gare de Le Dorat	Le Dorat
87592634	Gare de L'Aiguille	Bosmie-L'Aiguille
87592667	Gare de Aixe-sur-Vienne	Aixe-Sur-Vienne
87592683	Gare de St-Victurnien	Saint-Victurnien
87592691	Gare de St-Brice-sur-Vienne	Saint-Brice-Sur-Vienne
87592709	Gare de St-Junien	Saint-Junien
87592717	Gare de Saillat-Chassenon	Saillat-Sur-Vienne
87592725	Gare de Nexon	Nexon
87592733	Gare de Lafarge	Saint-Hilaire-Les-Places
87592741	Gare de Bussière-Galant	Bussiere-Galant
87592808	Gare de La Meyze	La Meyze
87592824	Gare de St-Yrieix-la-Perche	Saint-Yrieix-La-Perche
87592840	Coussac-Bonneval	Coussac-Bonneval
87594002	Gare de Brive-la-Gaillarde	Brive-La-Gaillarde
87594085	Gare de Jassonneix	Meymac
87594093	Gare de Ussel	Ussel
87594119	Gare de Corrèze	Saint-Priest-De-Gimel
87594135	Gare de Montaignac-St-Hippolyte	Montaignac-Sur-Doustre
87594168	Gare de Egletons	Egletons
87594200	Gare de Uzerche	Uzerche
87594218	Gare de Vigeois	Vigeois
87594234	Gare de Allassac	Allassac
87594275	Gare de Meymac	Meymac
87594325	Gare de Gignac-Cressensac (Lot)	Gignac
87594333	Gare de Souillac	Souillac
87594382	Gare de Condat-le-Lardin	Le Lardin-Saint-Lazare
87594408	Gare de Terrasson	Terrasson-Lavilledieu
87594416	Gare de La Rivière-de-Mansac	Mansac
87594424	Gare de Larche	Saint-Pantaleon-De-Larche
87594465	Gare de Aubazine-St-Hilaire	Saint-Hilaire-Peyroux
87594481	Gare de Cornil	Cornil
87594499	Gare de Tulle	Tulle
87594556	Gare de Turenne	Turenne
87594564	Gare de Les Quatre-Routes	Le Vignon-En-Quercy
87594572	Gare de St-Denis-près-Martel	Saint-Denis-Les-Martel
87594606	Gare de Varetz	Varetz
87594614	Gare de Le Burg	Varetz
87594622	Gare de St-Aulaire	Saint-Aulaire
87594630	Gare de Objat	Objat
87594655	Vignols-St-Solve	Saint-Solve
87594663	Pompadour	Arnac-Pompadour
87594671	Lubersac	Lubersac
87594739	Gare de Vayrac	Vayrac
87594747	Gare de Bétaille	Betaille
87594754	Gare de Puybrun	Puybrun
87594762	Gare de Bretenoux-Biars	Biars-Sur-Cere
87594796	Gare de Laval-de-Cère	Laval-De-Cere
87594820	Gare de Masseret	Masseret
87595009	Gare de Périgueux	Perigueux
87595124	Gare de Thiviers	Thiviers
87595132	Gare de Négrondes	Negrondes
87595157	Gare de Agonac	Agonac
87595165	Gare de Château-l'Evêque	Chateau-L'Eveque
87595223	Gare de Razac	Razac-Sur-L'Isle
87595249	Gare de St-Astier	Saint-Astier
87595264	Gare de St-Léon-de-L'Isle	Saint-Leon-Sur-L'Isle
87595272	Gare de Neuvic (Dordogne)	Neuvic
87595298	Gare de Mussidan	Saint-Medard-De-Mussidan
87595322	Gare de Montpon-Ménestérol	Montpon-Menesterol
87595512	Gare de Niversac	Boulazac Isle Manoire
87595520	Gare de St-Pierre-de-Chignac	Saint-Pierre-De-Chignac
87595538	Gare de Milhac-d'Auberoche	Bassillac Et Auberoche
87595553	Gare de Limeyrat	Limeyrat
87595579	Gare de Thenon	Thenon
87595595	Gare de La Bachellerie	Saint-Rabier
87595702	Gare de Les Versannes	La Douze
87595728	Gare de Mauzens-Miremont	Mauzens-Et-Miremont
87595736	Gare de Les Eyzies	Les Eyzies
87595744	Gare de Le Bugue	Le Bugue
87595751	Gare de Le Buisson	Le Buisson-De-Cadouin
87595769	Gare de Siorac-en-Périgord	Siorac-En-Perigord
87595777	Gare de St-Cyprien (24)	Saint-Cyprien
87595827	Gare de Sarlat	Sarlat-La-Caneda
87595876	Gare de Belvès	Pays De Belves
87595892	Gare de Villefranche-Périgord	Loubejac
87597005	Gare de Châteauroux	Chateauroux
87597039	Gare de Reuilly (Indre)	Reuilly
87597054	Gare de Ste-Lizaigne	Migny
87597062	Gare de Issoudun	Issoudun
87597070	Gare de Neuvy-Pailloux	Neuvy-Pailloux
87597096	Gare de Luant	Luant
87597104	Gare de Lothiers	Tendu
87597112	Gare de Chabenet	Le Pont-Chretien-Chabenet
87597120	Gare de Argenton-sur-Creuse	Argenton-Sur-Creuse
87597153	Gare de Eguzon	Eguzon-Chantome
87597377	Buzançais	Buzancais
87597401	Clion-sur-Indre	Clion
87597609	Gare de Guéret	Gueret
87597625	Gare de Marsac (Creuse)	Marsac
87597633	Gare de Vieilleville	Mourioux-Vieilleville
87597674	Gare de Montaigut (Creuse)	Montaigut-Le-Blanc
87597708	Gare de Busseau-sur-Creuse	Ahun
87597724	Gare de Parsac-Gouzon	Parsac-Rimondeix
87597740	Gare de Lavaufranche	Lavaufranche
87597781	Gare de Lavaveix-les-Mines	Lavaveix-Les-Mines
87597823	Gare de Aubusson	Aubusson
87597849	Gare de Felletin-Gare	Felletin
87598755	Gare de Limoux-Flassian	Limoux
87611004	Gare de Toulouse-Matabiau	Toulouse
87611038	Gare de Muret	Muret
87611046	Gare de Fauga	Le Fauga
87611053	Gare de Longages-Noé	Longages
87611061	Gare de Carbonne	Carbonne
87611079	Gare de Cazères-sur-Garonne	Cazeres
87611087	Gare de Martres-Tolosane	Martres-Tolosane
87611095	Gare de Boussens	Boussens
87611103	Gare de Saint-Martory	Saint-Martory
87611137	Gare de St-Gaudens	Saint-Gaudens
87611152	Gare de Montréjeau-Gourdan-Pol.	Gourdan-Polignan
87611178	Loures-Barbazan	Loures-Barousse
87611194	Marignac-St-Béat	Marignac
87611236	Luchon	Bagneres-De-Luchon
87611244	Gare de Montauban-Ville-Bourbon	Montauban
87611301	Gare de St-Agne	Toulouse
87611327	Gare de Varilhes	Varilhes
87611343	Gare de Pamiers	Pamiers
87611350	Gare de Vernet-d'Ariège	Le Vernet
87611368	Gare de Saverdun	Saverdun
87611376	Gare de Cintegabelle	Cintegabelle
87611384	Gare de Auterive	Auterive
87611392	Gare de Venerque-le-Vernet	Vernet
87611400	Gare de Portet-St-Simon	Portet-Sur-Garonne
87611434	Gare de Lacourtensourt	Toulouse
87611459	Gare de Lavilledieu	La Ville-Dieu-Du-Temple
87611467	Gare de Colomiers	Colomiers
87611483	Gare de Latour-de-Carol-Enveitg	Enveitg
87611509	Gare de Porte-Puymorens	Porta
87611517	Gare de Andorre-L'Hospitalet	L'Hospitalet-Pres-L'Andorre
87611525	Gare de Mérens-les-Vals	Merens-Les-Vals
87611533	Gare de Ax-les-Thermes	Ax-Les-Thermes
87611558	Gare de Luzenac-Garanou	Garanou
87611574	Gare de Les Cabannes	Les Cabannes
87611590	Gare de Tarascon-sur-Ariège	Tarascon-Sur-Ariege
87611616	Gare de Foix	Foix
87611624	Gare de St-Jean-de-Verges	Crampagna
87611657	Gare de St-Jory	Saint-Jory
87611665	Gare de Castelnau-d'Estrétefond	Castelnau-D'Estretefonds
87611673	Gare de Grisolles	Grisolles
87611681	Gare de Dieupentale	Dieupentale
87611699	Gare de Montbartier	Montbartier
87611707	Gare de Escalquens	Escalquens
87611723	Gare de Baziège	Baziege
87611749	Gare de Auch	Auch
87611764	Gare de Aubiet	Aubiet
87611772	Gare de Gimont-Cahuzac	Gimont
87611806	Gare de L'Isle-Jourdain (Gers)	L'Isle-Jourdain
87611814	Gare de Mérenvielle	Merenvielle
87611822	Gare de Brax-Léguevin	Brax
87611830	Gare de Pibrac	Pibrac
87611848	Gare de Montrabé	Montrabe
87611855	Gare de Lamagistère	Lamagistere
87611863	Gare de Valence-d'Agen	Valence
87611889	Gare de Moissac	Moissac
87611897	Gare de Castelsarrasin	Castelsarrasin
87611921	Gare de Colomiers-Lycée-Interna	Colomiers
87611939	Gare de Lardenne	Toulouse
87612002	Gare de Labège-Innopole	Labege
87612010	Gare de Montaudran	Toulouse
87612028	Gare de Labège-Village	Labege
87613000	Gare de Cahors	Cahors
87613042	Gare de Rocamadour-Padirac	Rocamadour
87613059	Gare de Gramat	Gramat
87613075	Gare de Assier	Assier
87613091	Gare de Figeac	Figeac
87613109	Gare de Capdenac	Capdenac-Gare
87613141	Gare de Gourdon	Gourdon
87613174	Gare de Dégagnac	Degagnac
87613224	Gare de Aubin	Aubin
87613232	Gare de Cransac	Cransac
87613257	Gare de St-Christophe	Saint-Christophe-Vallon
87613323	Gare de Lalbenque-Fontanes	Fontanes
87613356	Gare de Caussade (T.-et-G.)	Caussade
87613398	Gare de Albias	Albias
87613422	Gare de Rodez	Rodez
87613463	Gare de Najac	Najac
87613471	Gare de Laguépie	Laguepie
87613489	Gare de Lexos	Varen
87613604	Gare de Bagnac	Bagnac-Sur-Cele
87613661	Gare de Viviez-Decazeville	Viviez
87613802	Gare de Cordes-Vindrac	Vindrac-Alayrac
87613877	Gare de Salles-Courbatiers	Salles-Courbaties
87613893	Gare de Villefranche-Rouergue	Villefranche-De-Rouergue
87615005	Gare de Albi-Ville	Albi
87615013	Gare de Villefranche-Lauragais	Villefranche-De-Lauragais
87615039	Gare de Castelnaudary	Castelnaudary
87615054	Gare de Bram	Bram
87615112	Gare de Lézignan-Corbières	Lezignan-Corbieres
87615120	Gare de Couffoulens-Leuc	Couffoulens
87615138	Gare de Verzeille	Leuc
87615146	Gare de Pomas	Pomas
87615161	Gare de Limoux	Limoux
87615187	Alet-les-Bains	Alet-Les-Bains
87615195	Gare de Albi-Madeleine.	Albi
87615203	Couiza-Montazels	Montazels
87615211	Esperaza	Esperaza
87615245	Gare de Tessonnières	Gaillac
87615252	Gare de Gaillac	Gaillac
87615260	Quillan	Quillan
87615286	Gare de Carcassonne	Carcassonne
87615310	Gare de Lisle-sur-Tarn	Lisle-Sur-Tarn
87615328	Gare de Rabastens-Couffouleux	Coufouleux
87615344	Gare de St-Sulpice (Tarn)	Saint-Sulpice-La-Pointe
87615351	Gare de Roqueserière-Buzet	Buzet-Sur-Tarn
87615369	Gare de Montastruc-la-Conseil.	Montastruc-La-Conseillere
87615377	Gare de Gragnague	Gragnague
87615419	Gare de Marssac-sur-Tarn	Marssac-Sur-Tarn
87615468	Gare de Castres	Castres
87615476	Gare de Lavaur	Lavaur
87615484	Gare de Damiatte-St-Paul	Damiatte
87615492	Gare de Vielmur-sur-Agout	Vielmur-Sur-Agout
87615526	Gare de Labruguière	Labruguiere
87615542	Gare de Mazamet	Mazamet
87615625	Gare de Carmaux	Carmaux
87615674	Gare de Tanus	Tanus
87615732	Gare de Naucelle	Naucelle
87615757	Gare de Baraqueville-Carce.Pey.	Baraqueville
87615773	Gare de Luc-Primaube	Luc-La-Primaube
87616011	Gare de Avignonet	Avignonet-Lauragais
87618116	Gare de Pins Justaret	Pins-Justaret
87618207	Gare de Montlaur	Montlaur
87618215	Gare de Villenouvelle	Villenouvelle
87618710	Saléchan-Siradan	Salechan
87635581	Gare de La-Barasse	Marseille-La-Barasse
87641001	Gare de Montluçon-Ville	Montlucon
87641043	Gare de Lapeyrouse(Puy-de-Dôme)	Lapeyrouse
87641050	Gare de Louroux-de-Bouble	Louroux-De-Bouble
87641068	Gare de Bellenaves	Bellenaves
87641076	Gare de St-Bonnet-de-Rochefort	Saint-Bonnet-De-Rochefort
87641092	St-Eloy	Saint-Eloy-Les-Mines
87641191	Gare de La Ville-Gozet	Montlucon
87641217	Gare de Huriel	Huriel
87641274	Laqueuille	Saint-Julien-Puy-Laveze
87641357	Gare de Vallon-en-Sully	Vallon-En-Sully
87641365	Gare de Magnette	Audes
87641373	Gare de Les Trillers	Vaux
87641415	Gare de Commentry	Commentry
87641423	Gare de Volvic	Volvic
87641449	Gare de Durtol-Nohanent	Durtol
87641472	Le-Mont-Dore-Gare	Mont-Dore
87645002	Gare de Aurillac	Aurillac
87645101	Gare de Ytrac	Ytrac
87645135	Gare de Laroquebrou	Laroquebrou
87645150	Gare de La Capelle-Viescamp	Lacapelle-Viescamp
87645168	Gare de Maurs	Maurs
87645176	Gare de Pers	Le Rouget-Pers
87645184	Gare de Boisset (Cantal)	Boisset
87645192	Gare de Le Rouget	Le Rouget-Pers
87645440	Gare de Vic-sur-Cère	Vic-Sur-Cere
87645473	Gare de Le Lioran	Laveissiere
87645481	Gare de Murat (Cantal)	Murat
87645507	Gare de Neussargues	Neussargues En Pinatelle
87671008	Gare de Tarbes	Tarbes
87671016	Gare de Mont-de-Marsan	Mont-De-Marsan
87671123	Gare de Lannemezan	Lannemezan
87671156	Gare de Capvern	Capvern
87671172	Gare de Tournay (Htes-Pyrénées)	Tournay
87671313	Gare de Ossun	Ossun
87671339	Gare de Lourdes	Lourdes
87671362	Gare de St-Pé (Htes-Pyrénées)	Saint-Pe-De-Bigorre
87671479	Gare de Arengosse	Arengosse
87671487	Gare de Ygos	Ygos-Saint-Saturnin
87671495	Gare de St-Martin-d'Oney	Saint-Martin-D'Oney
87672006	Gare de Pau	Pau
87672113	Gare de Montaut-Bétharram	Montaut
87672139	Gare de Coarraze-Nay	Coarraze
87672162	Gare de Assat	Assat
87672212	Gare de Artix	Artix
87672253	Gare de Orthez	Orthez
87672279	Gare de Puyoô	Puyoo
87672337	Gare de Peyrehorade	Peyrehorade
87672386	Gare de Urt	Urt
87672600	Gare de Croix-du-Prince	Pau
87672618	Gare de Gan	Gan
87672634	Gare de Buzy-en-Béarn	Buzy
87672709	Gare de Ogeu-les-Bains	Ogeu-Les-Bains
87672725	Gare de Oloron-Ste-Marie	Oloron-Sainte-Marie
87672741	Gare de Lurbe-St-Christau	Lurbe-Saint-Christau
87672766	Gare de Sarrance	Sarrance
87672774	Gare de Bedous	Bedous
87673004	Gare de Bayonne	Bayonne
87673095	Gare de Boucau	Boucau
87673103	Gare de Morcenx	Morcenx-La-Nouvelle
87673202	Gare de Dax	Dax
87673251	Gare de Saubusse-les-Bains	Saubusse
87673269	Gare de St-Geours-de-Maremne	Saint-Geours-De-Maremne
87673277	Gare de St-Vincent-de-Tyrosse	Saint-Vincent-De-Tyrosse
87673285	Gare de Bénesse-Maremne	Benesse-Maremne
87673293	Gare de Labenne	Labenne
87673319	Gare de Ondres	Ondres
87673400	Gare de Biarritz	Biarritz
87673459	Gare de Guéthary	Guethary
87673616	Gare de Villefranque (Pyr.-Atl)	Villefranque
87673624	Gare de Ustaritz	Ustaritz
87673640	Gare de Halsou-Larressore	Halsou
87673657	Gare de Cambo-les-Bains	Cambo-Les-Bains
87673699	Gare de Bidarray-Pont-Noblia	Bidarray
87673707	Gare de Ossès-St-Mart-d'Arrossa	Saint-Martin-D'Arrossa
87673723	Gare de St-Jean-Pied-de-Port	Saint-Jean-Pied-De-Port
87677005	Gare de Hendaye	Hendaye
87677104	Gare de Les Deux-Jumeaux (64)	Hendaye
87677120	Gare de St-Jean-de-Luz-Ciboure	Saint-Jean-De-Luz
87682005	Gare de Melun	Melun
87682203	Gare de Bois-le-Roi	Bois-Le-Roi
87682211	Gare de Fontainebleau-Avon	Avon
87682278	Gare de Moret-Veneux-les-Sabl.	Moret-Loing-Et-Orvanne
87682294	Gare de St-Mammès	Saint-Mammes
87682302	Gare de Montereau	Varennes-Sur-Seine
87682450	Gare de Champagne-sur-Seine	Champagne-Sur-Seine
87683003	Gare de Sens	Sens
87683102	Gare de Villeneuve-la-Guyard	Villeneuve-La-Guyard
87683128	Gare de Champigny-sur-Yonne	Champigny
87683136	Gare de Pont-sur-Yonne	Pont-Sur-Yonne
87683201	Gare de Etigny-Véron	Etigny
87683219	Gare de Villeneuve-sur-Yonne	Villeneuve-Sur-Yonne
87683227	Gare de St-Julien-du-Sault	Saint-Julien-Du-Sault
87683243	Gare de Joigny	Joigny
87683268	Gare de Laroche-Migennes	Migennes
87683318	Gare de St-Florentin-Vergigny	Vergigny
87683532	Gare de Chemilly-Appoigny	Chemilly-Sur-Yonne
87683557	Gare de Monéteau-Gurgy	Moneteau
87683573	Gare de Auxerre-St-Gervais	Auxerre
87683615	Gare de Champs-St-Bris	Champs-Sur-Yonne
87683649	Gare de Cravant-Bazarnes	Bazarnes
87683664	Gare de Vermenton	Vermenton
87683722	Gare de Sermizelles-Vézelay	Givry
87683789	Gare de Avallon	Avallon
87683847	Gare de Mailly-la-Ville	Mailly-La-Ville
87684001	Gare de Montargis	Chalette-Sur-Loing
87684126	Gare de Nemours-St-Pierre	Saint-Pierre-Les-Nemours
87684274	Gare de Nogent-sur-Vernisson	Nogent-Sur-Vernisson
87684290	Gare de Gien	Gien
87686006	Gare de Paris-Gare-de-Lyon	Paris-Gare-de-Lyon
87686667	Gare de Paris-Bercy	Paris-Bercy
87691394	Gare de La Marche	La Marche
87691436	Gare de Garchizy	Garchizy
87691469	Gare de Vauzelles	Varennes-Vauzelles
87691600	Gare de Les Perrières	Varennes-Vauzelles
87694000	Gare de Le Creusot	Le Creusot
87694141	Gare de Etang	Etang-Sur-Arroux
87694158	Gare de Mesvres	Mesvres
87694166	Gare de Broye	Saint-Symphorien-De-Marmagne
87694174	Gare de St-Symphorien-de-Marma.	Saint-Symphorien-De-Marmagne
87694182	Gare de Marmagne-Gare	Marmagne
87694307	Gare de Montchanin	Montchanin
87694364	Gare de St-Léger-sur-Dheune	Saint-Leger-Sur-Dheune
87694398	Gare de Cheilly-les-Maranges	Cheilly-Les-Maranges
87694570	Gare de Autun	Autun
87694596	Gare de Brion-Laizy	Laizy
87694604	Gare de	Blanzy
87694612	Gare de Blanzy	Blanzy
87694620	Gare de Montceau-les-Mines	Montceau-Les-Mines
87694638	Gare de Galuzot	Saint-Vallier
87694646	Gare de Ciry-le-Noble	Ciry-Le-Noble
